id,addr,catfathername,catname,block,rootid,price_value,date,sq_price_value,area,winloss
1349445,BLOCK 5 2#/F Room F,Tuen Mun,Waldorf Garden,BLOCK 5,3,5388000,18/7/2018,10733.07,502ft<sup>2</sup>,128
1349444,BLOCK 31 1/F,Tai Wo,Prince Garden,BLOCK 31,3,4000000,18/7/2018,0,,138
1349443,PHASE I TOWER 1 6/F Room NA,Tai Wai,Festival City,TOWER 1,3,9000000,18/7/2018,9988.9,901ft<sup>2</sup>,40
1349442,COURT A TOWER 2 1#/F Room D,ShaTin,Dragons Range,TOWER 2,3,13680000,18/7/2018,0,,24
1349441,6/F Room C,Kwai Chung,Kwai Wah Building,,3,4380000,18/7/2018,0,,
1349440,BLOCK 7 2/F Room E,Tuen Mun,Botania Villa,BLOCK 7,3,4600000,18/7/2018,7744.11,594ft<sup>2</sup>,374
1349439,BLOCK 1 2#/F Room F,Tuen Mun,Melody Garden,BLOCK 1,3,5000000,18/7/2018,7363.77,679ft<sup>2</sup>,9
1349438,FU SHING HOUSEBLOCK C 9/F Room 9,ShaTin,Fung Shing Court,FU SHING HOUSEBLOCK C,3,4600000,18/7/2018,8534.32,539ft<sup>2</sup>,423
1349437,SIENA TWO BLOCK H5 1#/F Room B,Discovery Bay,Discovery Bay,BLOCK H5,170,6500000,18/7/2018,8125,800ft<sup>2</sup>,29
1349436,BLOCK 7 2#/F Room 20,Fan Ling,Wah Ming Est,BLOCK 7,3,2380000,18/7/2018,0,,1303
1349435,BLOCK 5 1/F Room D,Tsuen Wan,Bayview Garden,BLOCK 5,3,8350000,18/7/2018,9823.53,850ft<sup>2</sup>,259
1349434,COURT C TOWER 1 9/F Room D,ShaTin,Dragons Range,TOWER 1,3,10400000,18/7/2018,0,,26
1349433,PHASE 2 BLOCK 9 3#/F Room F,Tsuen Wan,Belvedere Garden,BLOCK 9,3,7750000,18/7/2018,11601.8,668ft<sup>2</sup>,165
1349432,PARK VISTA 1A TOWER 11B 1#/F Room D,Yuen Long,Park Yoho,TOWER 11B,3,10445400,18/7/2018,0,,41
1349431,PHASE II BLOCK K 2#/F Room 8,Fan Ling,Fanling Centre,BLOCK K,3,5000000,18/7/2018,8196.72,610ft<sup>2</sup>,260
1349430,CHESTWOOD BLOCK 2 2#/F Room C,Tin Shui Wai,Kingswood Villas,BLOCK 2,3,5500000,18/7/2018,7801.42,705ft<sup>2</sup>,450
1349429,TOWER 6 4#/F Room C,Tseung Kwan O,The Beaumount,TOWER 6,3,7550000,18/7/2018,11422.09,661ft<sup>2</sup>,71
1349428,BLOCK 22 1/F Room B,Yuen Long,Meadowlands,BLOCK 22,3,6730000,18/7/2018,7553.31,891ft<sup>2</sup>,107
1349427,KWAI CHEONG COURTBLOCK 2 2#/F Room A,Tai Po,Fortune Plaza,KWAI CHEONG COURTBLOCK 2,3,5800000,18/7/2018,12775.33,454ft<sup>2</sup>,55
1349426,TOWER 16 4#/F Room G,Tseung Kwan O,Ocean Shores,TOWER 16,3,14730000,18/7/2018,13702.33,1075ft<sup>2</sup>,215
1349425,BLOCK 6 1/F Room D,Tuen Mun,Chelsea Heights,BLOCK 6,3,6800000,18/7/2018,9826.59,692ft<sup>2</sup>,272
1349424,ON NING BUILDINGBLOCK E 2#/F Room D,ShaTin,Shatin Centre,ON NING BUILDINGBLOCK E,3,12500000,18/7/2018,14775.41,846ft<sup>2</sup>,439
1349423,NO. 2 ORCHID PATH,Yuen Long,Palm Springs,NO. 2 ORCHID PATH,3,16550000,18/7/2018,8160.75,2028ft<sup>2</sup>,107
1349422,TOWER 1 6/F Room C,Yuen Long,La Grove,TOWER 1,3,7850000,18/7/2018,9213.62,852ft<sup>2</sup>,51
1349421,TOWER 1 8/F Room 2,Tuen Mun,Goodview Garden,TOWER 1,3,3780000,18/7/2018,7761.81,487ft<sup>2</sup>,
1349420,BLOCK 3 5/F Room A,Tseung Kwan O,The Pinnacle,BLOCK 3,3,6000000,18/7/2018,10563.38,568ft<sup>2</sup>,125
1349419,PHASE 1 TOWER 3B 1#/F Room 11,Tung Chung,Century Link,TOWER 3B,170,6800000,18/7/2018,0,,37
1349418,TUNG NING BUILDINGBLOCK A 1#/F Room B,ShaTin,Shatin Centre,TUNG NING BUILDINGBLOCK A,3,5760000,18/7/2018,14731.46,391ft<sup>2</sup>,38
1349417,YUEN LAM HOUSEBLOCK B 1#/F Room 7,ShaTin,Hong Lam Court,YUEN LAM HOUSEBLOCK B,3,7538000,18/7/2018,9114.87,827ft<sup>2</sup>,
1349416,CHEUNG KING HOUSEBLOCK B 1#/F Room 4,Tuen Mun,Siu Shan Court,CHEUNG KING HOUSEBLOCK B,3,4880000,18/7/2018,7283.58,670ft<sup>2</sup>,225
1349415,BLOCK 4 3/F Room F,Tsuen Wan Sham Tseng,Hong Kong Garden,BLOCK 4,3,4480000,18/7/2018,7957.37,563ft<sup>2</sup>,438
1349414,BLOCK 1 1#/F Room B,Tuen Mun,Lung Mun Oasis,BLOCK 1,3,5050000,18/7/2018,7163.12,705ft<sup>2</sup>,206
1349413,BLOCK B 1#/F Room 5,Fan Ling,Cheong Shing Court,BLOCK B,3,5230000,18/7/2018,6167.45,848ft<sup>2</sup>,242
1349412,BLOCK N 1#/F Room 3,Tsuen Wan,Allway Gardens,BLOCK N,3,5250000,18/7/2018,9615.38,546ft<sup>2</sup>,
1349411,TOWER 4 3#/F Room G,Ma On Shan,Vista Paradiso,TOWER 4,3,3340000,18/7/2018,3418.63,977ft<sup>2</sup>,34
1349410,TOWER 1 1#/F Room E,Tsing Yi,Greenfield Garden,TOWER 1,3,6000000,18/7/2018,10544.82,569ft<sup>2</sup>,41
1349409,IRIS COURTTOWER 2 8/F Room B,ShaTin,Pictorial Garden,IRIS COURTTOWER 2,3,8250000,18/7/2018,8435.58,978ft<sup>2</sup>,117
1349408,TOWER 1 1#/F Room H,Sheung Shui,Royal Green,TOWER 1,3,5400000,18/7/2018,10650.89,507ft<sup>2</sup>,137
1349407,TOWER 1 6#/F Room C,Tsuen Wan,The Dynasty,TOWER 1,3,15600000,18/7/2018,16032.89,973ft<sup>2</sup>,83
1349406,BLOCK 2 2#/F Room A,Ma On Shan,Monte Vista,BLOCK 2,3,9688000,18/7/2018,11072,875ft<sup>2</sup>,198
1349405,BLOCK 11 1#/F Room C,Tsing Yi,Mayfair Gardens,BLOCK 11,3,5600000,18/7/2018,8345.75,671ft<sup>2</sup>,
1349404,BLOCK 1 3#/F Room A,Tsing Yi,Grand Horizon,BLOCK 1,3,7369000,18/7/2018,10900.89,676ft<sup>2</sup>,153
1349403,BLOCK 2 6/F Room A,Sheung Shui,Cheerful Park,BLOCK 2,3,7750000,18/7/2018,9723.96,797ft<sup>2</sup>,81
1349402,CINNAMON COURTPHASE II 2#/F Room A,Tai Po,Fuller Gardens,CINNAMON COURTPHASE II,3,6450000,18/7/2018,10320,625ft<sup>2</sup>,72
1349401,PHASE 4 TOWER 9 2#/F Room B,Tai Po,Tai Po Centre,TOWER 9,3,6180000,18/7/2018,11953.58,517ft<sup>2</sup>,151
1349400,BLOCK 1 1#/F Room 21,Sheung Shui,Tin Ping Estate,BLOCK 1,3,2750000,18/7/2018,0,,1332
1349399,BLOCK B 1#/F Room 4,Tai Wai,Ka Keng Court,BLOCK B,3,6500000,18/7/2018,7803.12,833ft<sup>2</sup>,316
1349482,BLOCK 3 3#/F Room H,ShaTin,Prima Villa,BLOCK 3,3,7200000,18/7/2018,13688.21,526ft<sup>2</sup>,142
1349481,TOWER 1 1#/F Room A,Tai Po,Mont Vert,TOWER 1,3,3740000,18/7/2018,0,,79
1349480,TOWER 3 1/F Room D,Tuen Mun,NAPA,TOWER 3,3,4973000,18/7/2018,0,,5
1349479,BLOCK 2 3#/F Room G,Ma On Shan,Ocean View,BLOCK 2,3,7550000,18/7/2018,11927.33,633ft<sup>2</sup>,86
1349478,TOWER 3 9/F Room A,Tuen Mun,NAPA,TOWER 3,3,8473000,18/7/2018,0,,2
1349477,TOWER 6A 5/F Room E,Tuen Mun,NAPA,TOWER 6A,3,5327000,18/7/2018,0,,1
1349476,PHASE III TOWER 2 3#/F Room SC,Tai Wai,Festival City,TOWER 2,3,14500000,18/7/2018,11471.52,1264ft<sup>2</sup>,41
1349475,2/F Room 5,Yuen Long,Wing Hing Building,,3,3200000,18/7/2018,0,,540
1349474,BLOCK 3 1#/F Room 13,Fan Ling,Wah Ming Est,BLOCK 3,3,386500,18/7/2018,0,,
1349473,PHASE I TOWER 3 3#/F Room SA,Tai Wai,Festival City,TOWER 3,3,12300000,18/7/2018,13621.26,903ft<sup>2</sup>,57
1349472,KING LOK WING C 1#/F Room 3,Tuen Mun,Shan King Estate,WING C,3,387600,18/7/2018,0,,
1349471,BLOCK 4 4/F Room 51,Sheung Shui,Tin Ping Estate,BLOCK 4,3,458300,18/7/2018,0,,
1349470,TOWER 7 4#/F Room A,Tseung Kwan O,Ocean Shores,TOWER 7,3,12000000,18/7/2018,13651.88,879ft<sup>2</sup>,224
1349469,BLOCK 9 2#/F Room G,Fan Ling,Dawning Views,BLOCK 9,3,7500000,18/7/2018,9894.46,758ft<sup>2</sup>,202
1349468,BLOCK A 4/F Room 02,Peng Chau,Monterey Villas,BLOCK A,170,3180000,18/7/2018,0,,61
1349467,BLOCK 2 1#/F Room E,ShaTin,Wai Wah Centre,BLOCK 2,3,5600000,18/7/2018,11594.2,483ft<sup>2</sup>,100
1349383,LOWRISE 16 5/F Room B,Tai Po,Mayfair By The Sea,LOWRISE 16,3,9000000,17/7/2018,0,,16
1349382,SANTA MARIA AVENUE NO.5,Yuen Long,Royal Palms,NO.5,3,23500000,17/7/2018,9491.11,2476ft<sup>2</sup>,70
1349381,BLOCK N 2#/F Room 7,Tin Shui Wai,Tin Shing Court,BLOCK N,3,5230000,17/7/2018,6316.43,828ft<sup>2</sup>,
1349380,KENSWOOD BLOCK 3 7/F Room E,Tin Shui Wai,Kingswood Villas,BLOCK 3,3,5500000,17/7/2018,9466.44,581ft<sup>2</sup>,80
1349379,TOWER 1 4#/F Room G,Tin Shui Wai,Central Park Towers,TOWER 1,3,6288000,17/7/2018,9556.23,658ft<sup>2</sup>,86
1349378,4/F Room 4,Yuen Long,Nan Tin Mansion,,3,4220000,17/7/2018,10023.75,421ft<sup>2</sup>,144
1349377,1#/F Room B,Yuen Long,Tung Yik Building,,3,4180000,17/7/2018,9743.59,429ft<sup>2</sup>,
1349376,BLOCK 2 2#/F Room C,Tseung Kwan O,Serenity Place,BLOCK 2,3,6550000,17/7/2018,10139.32,646ft<sup>2</sup>,44
1349375,TOWER 3 6/F Room E,Tai Wai,Granville Garden,TOWER 3,3,8410000,17/7/2018,10181.6,826ft<sup>2</sup>,121
1349374,BLOCK 8 6#/F Room D,Tung Chung,Coastal Skyline,BLOCK 8,170,20880000,17/7/2018,0,,107
1349373,BLOCK 4 1#/F Room C,Fotan,Jubilee Garden,BLOCK 4,3,7380000,17/7/2018,11845.91,623ft<sup>2</sup>,72
1349372,BLOCK 2 1#/F Room G,Ma On Shan,Ocean View,BLOCK 2,3,8000000,17/7/2018,12598.43,635ft<sup>2</sup>,309
1349371,BLOCK 51 3#/F Room F,ShaTin,City One Shatin,BLOCK 51,3,5100000,17/7/2018,12911.39,395ft<sup>2</sup>,310
1349370,BLOCK 37 5/F Room G,ShaTin,City One Shatin,BLOCK 37,3,5280000,17/7/2018,12878.05,410ft<sup>2</sup>,
1349369,TOWER 7A 7/F Room D,Ma On Shan,Oceanaire,TOWER 7A,3,9600000,17/7/2018,9958.51,964ft<sup>2</sup>,109
1349368,TOWER 2 1#/F Room H,Fan Ling,Fanling Town Center,TOWER 2,3,5500000,17/7/2018,10956.18,502ft<sup>2</sup>,77
1349367,TOWER 8 8/F Room C,Yuen Long,Park Signature,TOWER 8,3,5930000,17/7/2018,0,,70
1349366,BLOCK 6 1#/F Room C,Ma On Shan,Chevalier Garden,BLOCK 6,3,6380000,17/7/2018,9579.58,666ft<sup>2</sup>,180
1349365,BLOCK 14 2/F Room F,Ma On Shan,Chevalier Garden,BLOCK 14,3,4950000,17/7/2018,10227.27,484ft<sup>2</sup>,76
1349364,BLOCK 3 1/F Room F,Ma On Shan,Chevalier Garden,BLOCK 3,3,5150000,17/7/2018,9363.64,550ft<sup>2</sup>,35
1349363,BLOCK 4 3#/F Room A,Tseung Kwan O,Well On Garden,BLOCK 4,3,6350000,17/7/2018,11179.58,568ft<sup>2</sup>,323
1349362,PHASE 2 TOWER 9 2#/F Room H,Tuen Mun,Tai Hing Gardens,TOWER 9,3,4700000,17/7/2018,8785.05,535ft<sup>2</sup>,251
1349361,NO.1 PARKVALE DRIVE 4/F Room A,Discovery Bay,Discovery Bay,NO.1 PARKVALE DRIVE,170,6000000,17/7/2018,0,,30
1349360,NO. 17 CYPRESS DRIVE,Yuen Long,Palm Springs,NO. 17 CYPRESS DRIVE,3,14380000,17/7/2018,8128.89,1769ft<sup>2</sup>,49
1349359,TOWER 4 1/F Room F,Fan Ling,Fanling Town Center,TOWER 4,3,5200000,17/7/2018,9756.1,533ft<sup>2</sup>,70
1349358,TOWER IBLOCK I 4#/F Room E,Kwai Chung,The apex,TOWER IBLOCK I,3,7150000,17/7/2018,10784.31,663ft<sup>2</sup>,175
1349357,SIU NING HOUSEBLOCK S 1#/F Room 5,Tuen Mun,Siu Hong Court,SIU NING HOUSEBLOCK S,3,5258000,17/7/2018,9755.1,539ft<sup>2</sup>,50
1349356,BLOCK 2 2/F Room H,Tsing Yi,Mount Haven,BLOCK 2,3,9800000,17/7/2018,9780.44,1002ft<sup>2</sup>,390
1349355,LA SPLENDEUR OF LE PRESTIGE TOWER 9 6#/F Room LD,Tseung Kwan O,Lohas Park,TOWER 9,3,10618000,17/7/2018,11003.11,965ft<sup>2</sup>,73
1349354,BLOCK 9 1#/F Room G,ShaTin,City One Shatin,BLOCK 9,3,6000000,17/7/2018,15189.87,395ft<sup>2</sup>,55
1349353,BLOCK 7 4#/F Room C,Tseung Kwan O,Oscar By The Sea,BLOCK 7,3,7800000,17/7/2018,11223.02,695ft<sup>2</sup>,51
1349352,BLOCK 10 2#/F Room A,Fan Ling,Dawning Views,BLOCK 10,3,5420000,17/7/2018,10130.84,535ft<sup>2</sup>,230
1349351,BLOCK 1 1#/F Room C,Tsing Yi,Villa Esplanada,BLOCK 1,3,9050000,17/7/2018,13691.38,661ft<sup>2</sup>,57
1349350,TOWER 9 7/F Room D,Yuen Long,Park Royale,TOWER 9,3,5800000,17/7/2018,8895.71,652ft<sup>2</sup>,219
1349349,PHASE 1 TOWER 3B 2#/F Room 8,Tung Chung,Century Link,TOWER 3B,170,5938000,17/7/2018,0,,32
1349348,TOWER 3 1#/F Room E,Tai Wai,Granville Garden,TOWER 3,3,9800000,17/7/2018,11864.41,826ft<sup>2</sup>,113
1349347,BLOCK 3 1#/F Room G,ShaTin,Ravana Garden,BLOCK 3,3,6600000,17/7/2018,13778.71,479ft<sup>2</sup>,267
1349346,BLOCK 2 2#/F Room G,Tsuen Wan,Discovery Park,BLOCK 2,3,7180000,17/7/2018,11770.49,610ft<sup>2</sup>,53
1349345,TOWER 3 3/F Room G,Tai Wai,Granville Garden,TOWER 3,3,11800000,17/7/2018,10630.63,1110ft<sup>2</sup>,251
1349344,STAGE 3 IRIS GARDENBLOCK C 9/F Room F,ShaTin,ShatinPark,IRIS GARDENBLOCK C,3,5398000,17/7/2018,10089.72,535ft<sup>2</sup>,65
1349343,TOWER 2 2#/F Room H,Tseung Kwan O,Tseung Kwan O Plaza,TOWER 2,3,7620000,17/7/2018,12471.36,611ft<sup>2</sup>,99
1349342,TOWER 1 8/F Room E,Yuen Long,Lai Hung Garden,TOWER 1,3,4800000,17/7/2018,8571.43,560ft<sup>2</sup>,243
1349341,BLOCK 8 3#/F Room H,Tseung Kwan O,East Point,BLOCK 8,3,9500000,17/7/2018,11934.67,796ft<sup>2</sup>,112
1349340,BLOCK 2 2#/F Room F,Tuen Mun,Venice Gardens,BLOCK 2,3,5480000,17/7/2018,10055.05,545ft<sup>2</sup>,52
1349339,BLOCK 8 1#/F Room B,Kwai Chung,Wonderland Villas,BLOCK 8,3,12150000,17/7/2018,8715.93,1394ft<sup>2</sup>,74
1349338,TOWER 2 4#/F Room A,Tin Shui Wai,Vianni Cove,TOWER 2,3,7600000,17/7/2018,8033.83,946ft<sup>2</sup>,275
1349337,BLOCK 2 1#/F Room D,ShaTin,Wai Wah Centre,BLOCK 2,3,5995000,17/7/2018,14376.5,417ft<sup>2</sup>,125
1349336,TOWER 8 2#/F Room D,Fan Ling,Grand Regentville,TOWER 8,3,6080000,17/7/2018,10066.23,604ft<sup>2</sup>,238
1349335,(LOW-RISE) 1 3/F Room B,Tung Chung,Coastal Skyline,(LOW-RISE) 1,170,9000000,17/7/2018,12711.86,708ft<sup>2</sup>,96
1349334,BLOCK 1 1#/F Room C,Tsing Yi,Tsing Yi Garden,BLOCK 1,3,7880000,17/7/2018,11761.19,670ft<sup>2</sup>,338
1349333,BLOCK 6 1#/F Room G,Tsuen Wan,Discovery Park,BLOCK 6,3,6500000,17/7/2018,10655.74,610ft<sup>2</sup>,63
1349332,(LOW-RISE) 1 3/F Room A,Tung Chung,Coastal Skyline,(LOW-RISE) 1,170,13000000,17/7/2018,11565.84,1124ft<sup>2</sup>,78
1349331,BLOCK B 2/F Room 13,Fan Ling,King Shing Court,BLOCK B,3,3600000,17/7/2018,4812.83,748ft<sup>2</sup>,233
1349330,TOWER 3 1#/F Room F,Tseung Kwan O,The Beaumount,TOWER 3,3,7200000,17/7/2018,10942.25,658ft<sup>2</sup>,41
1349329,TOWER 2 1#/F Room D,Tsuen Wan Sham Tseng,Rhine Garden ,TOWER 2,3,6460000,17/7/2018,8166.88,791ft<sup>2</sup>,85
1349328,PHASE II TOWER 3 3#/F Room G,Tseung Kwan O,Metro City,TOWER 3,3,6850000,17/7/2018,13275.19,516ft<sup>2</sup>,187
1349327,BLOCK 2 5#/F Room C,Tsuen Wan,City Point,BLOCK 2,3,10900000,17/7/2018,0,,41
1349326,TOWER 2 3#/F Room B,Tung Chung,The Visionary,TOWER 2,170,19500000,17/7/2018,0,,41
1349325,TOWER 2 1#/F Room H,Ma On Shan,Vista Paradiso,TOWER 2,3,11500000,17/7/2018,11770.73,977ft<sup>2</sup>,163
1349324,BLOCK 5 2#/F Room F,Tung Chung,Seaview Crescent,BLOCK 5,170,7280000,17/7/2018,9864.5,738ft<sup>2</sup>,438
1349323,BLOCK 3 2#/F Room B,Tuen Mun,Yuet Wu Villa,BLOCK 3,3,6000000,17/7/2018,8426.97,712ft<sup>2</sup>,551
1349322,TOWER 1 1#/F Room A,Ma On Shan,Lake Silver,TOWER 1,3,19700000,17/7/2018,10517.89,1873ft<sup>2</sup>,105
1349321,BLOCK 9 1/F Room E,Ma On Shan,Saddle Ridge Garden,BLOCK 9,3,4400000,17/7/2018,8747.51,503ft<sup>2</sup>,400
1349320,TOWER 5 6/F Room G,Tsing Yi,Greenfield Garden,TOWER 5,3,5468000,17/7/2018,11439.33,478ft<sup>2</sup>,99
1349319,BLOCK 6 2/F Room F,Tuen Mun,The Sherwood,BLOCK 6,3,4950000,17/7/2018,9322.03,531ft<sup>2</sup>,306
1349318,BLOCK 3 8/F Room J,Tuen Mun,Tsui Ning Garden,BLOCK 3,3,5200000,17/7/2018,9027.78,576ft<sup>2</sup>,73
1349317,BLOCK 9 1#/F Room B,Tuen Mun,Parkland Villas,BLOCK 9,3,5700000,17/7/2018,10270.27,555ft<sup>2</sup>,220
1349316,TOWER 5 1#/F Room D,Ma On Shan,Lake Silver,TOWER 5,3,12000000,17/7/2018,11472.28,1046ft<sup>2</sup>,140
1349315,PHASE 1 TOWER 6A 1#/F Room 7,Tung Chung,Century Link,TOWER 6A,170,7200000,17/7/2018,0,,30
1349314,TOWER 3 1#/F Room B,Fan Ling,Green Code,TOWER 3,3,6904000,17/7/2018,10167.89,679ft<sup>2</sup>,48
1349313,TOWER 2A 1/F Room C,Tseung Kwan O,The Parkside,TOWER 2A,3,7950000,17/7/2018,0,,47
1349312,FLOOR SKY ONE 2/F Room C05,ShaTin,Peak One,,3,9380000,17/7/2018,13342.82,703ft<sup>2</sup>,71
1349311,BLOCK B 9/F Room 8,Tai Po,Jade Plaza,BLOCK B,3,4700000,17/7/2018,12806.54,367ft<sup>2</sup>,85
1349310,BLOCK 1 2#/F Room A,Sheung Shui,Sheung Shui Centre,BLOCK 1,3,5460000,17/7/2018,11666.67,468ft<sup>2</sup>,241
1349309,PHASE 1 TOWER 1 1#/F Room E,Tai Po,Tai Po Centre,TOWER 1,3,5980000,17/7/2018,10852.99,551ft<sup>2</sup>,106
1349308,BLOCK 2 2#/F Room B,ShaTin,Wai Wah Centre,BLOCK 2,3,6250000,17/7/2018,12939.96,483ft<sup>2</sup>,65
1349307,BLOCK 3 1#/F Room B,Tsuen Wan,Belvedere Garden,BLOCK 3,3,6780000,17/7/2018,11649.48,582ft<sup>2</sup>,465
1349306,SUNRISE 1#/F Room E,Discovery Bay,Discovery Bay,SUNRISE,170,4950000,17/7/2018,9339.62,530ft<sup>2</sup>,123
1349305,BLOCK D1 1#/F Room G,ShaTin,SHATIN NEW TOWN,BLOCK D1,3,7410000,17/7/2018,13646.41,543ft<sup>2</sup>,156
1349304,BLOCK 2 1#/F Room J,Tai Po,Eightland Gardens,BLOCK 2,3,5000000,17/7/2018,11600.93,431ft<sup>2</sup>,37
1349303,TOWER 3 2#/F Room F,Ma On Shan,Bayshore Towers,TOWER 3,3,9880000,17/7/2018,13051.52,757ft<sup>2</sup>,201
1349302,TOWER 4 2#/F Room B,Tsuen Wan Sham Tseng,Lido Garden,TOWER 4,3,7950000,17/7/2018,9937.5,800ft<sup>2</sup>,98
1349301,BLOCK 2 9/F Room H,Tsing Yi,Grand Horizon,BLOCK 2,3,6300000,17/7/2018,9319.53,676ft<sup>2</sup>,176
1349300,BLOCK 11 4/F Room B,Yuen Long,Treasure Court,BLOCK 11,3,3880000,17/7/2018,7461.54,520ft<sup>2</sup>,270
1349299,5/F Room N,Yuen Long,Tse King House Stage 2,,3,3000000,17/7/2018,0,,49
1349298,NGA HEI HOUSEBLOCK D 3#/F Room 4,Tuen Mun,Siu Hei Court,NGA HEI HOUSEBLOCK D,3,4800000,17/7/2018,9696.97,495ft<sup>2</sup>,668
1349297,ELEGANCE COURT 4/F Room C,Discovery Bay,Discovery Bay,ELEGANCE COURT,170,6350000,17/7/2018,9084.41,699ft<sup>2</sup>,237
1349296,THE WINGS IIIB TOWER 1A 2#/F Room E,Tseung Kwan O,The Wings,TOWER 1A,3,16000000,17/7/2018,0,,53
1349295,LE PRESTIGE TOWER 5 3#/F Room LA,Tseung Kwan O,Lohas Park,TOWER 5,3,8780000,17/7/2018,9755.56,900ft<sup>2</sup>,98
1349294,BLOCK 4 4#/F Room G,Tseung Kwan O,Verbena Heights,BLOCK 4,3,4658000,17/7/2018,0,,274
1349293,LA SPLENDEUR OF LE PRESTIGE TOWER 11 6#/F Room LB,Tseung Kwan O,Lohas Park,TOWER 11,3,13000000,17/7/2018,9752.44,1333ft<sup>2</sup>,54
1349292,CHESTWOOD BLOCK 4 2#/F Room E,Tin Shui Wai,Kingswood Villas,BLOCK 4,3,5660000,17/7/2018,9775.47,579ft<sup>2</sup>,214
1349291,TOWER 6 8/F Room E,Sai Kung,Lakeside Garden,TOWER 6,3,3500000,17/7/2018,0,,209
1349290,MAU LAM HOUSEBLOCK B 1#/F Room 7,ShaTin,Kwong Lam Court,MAU LAM HOUSEBLOCK B,3,5650000,17/7/2018,9674.66,584ft<sup>2</sup>,
1349289,BLOCK 1 3#/F Room F,Tsing Yi,Grand Horizon,BLOCK 1,3,7650000,17/7/2018,11897.36,643ft<sup>2</sup>,107
1349288,TOWER 5 3#/F Room E,Tuen Mun Sham Tseng ,Aegean Coast,TOWER 5,3,2750000,17/7/2018,2654.44,1036ft<sup>2</sup>,48
1349287,BLOCK 1 2#/F Room A,Tuen Mun,Chelsea Heights,BLOCK 1,3,5500000,17/7/2018,8540.37,644ft<sup>2</sup>,272
1349286,YEE FU COURTBLOCK 1 2#/F Room A,Tai Po,Tai Po Plaza,YEE FU COURTBLOCK 1,3,5390000,17/7/2018,12058.17,447ft<sup>2</sup>,264
1349285,BLOCK 50 2#/F Room D,ShaTin,City One Shatin,BLOCK 50,3,5000000,17/7/2018,12195.12,410ft<sup>2</sup>,18
1349284,BLOCK F 1#/F Room 1,Tai Wai,Ka Tin Court,BLOCK F,3,6000000,17/7/2018,9693.05,619ft<sup>2</sup>,419
1349283,BLOCK D 1#/F Room 8,Tuen Mun,Trend Plaza,BLOCK D,3,7850000,17/7/2018,11134.75,705ft<sup>2</sup>,265
1349282,2#/F Room C,Yuen Long,Shun Fung Building,,3,5250000,17/7/2018,11314.66,464ft<sup>2</sup>,122
1349281,STAGE II GOLDEN PEACE COURTBLOCK C 1#/F Room 4,Tai Wai,Golden Lion Garden,GOLDEN PEACE COURTBLOCK C,3,4895000,17/7/2018,9809.62,499ft<sup>2</sup>,599
1349280,BLOCK 2 6/F Room E,Tai Po,Eightland Gardens,BLOCK 2,3,5680000,17/7/2018,10881.23,522ft<sup>2</sup>,227
1349279,BLOCK 2 1#/F Room F,Fotan,Jubilee Garden,BLOCK 2,3,7355000,17/7/2018,11263.4,653ft<sup>2</sup>,93
1349278,BLOCK 31 4/F Room A,ShaTin,City One Shatin,BLOCK 31,3,7600000,17/7/2018,13523.13,562ft<sup>2</sup>,
1349277,2#/F Room 21,Tsuen Wan,IndiHome,,3,7938000,17/7/2018,10541.83,753ft<sup>2</sup>,33
1349276,NO. 40 2ND STREET SECTION I,Yuen Long,Fairview Park,NO. 40 2ND STREET SECTION I,3,10500000,17/7/2018,12352.94,850ft<sup>2</sup>,188
1349398,LOK YEE YUENBLOCK 3 7/F Room H,Tuen Mun,Chi Lok Fa Yuen,LOK YEE YUENBLOCK 3,3,5100000,17/7/2018,8673.47,588ft<sup>2</sup>,410
1349397,1#/F Room C,Yuen Long,Champion Building,,3,4000000,17/7/2018,6896.55,580ft<sup>2</sup>,233
1349396,BLOCK 7 2#/F Room 11,Fan Ling,Wah Ming Est,BLOCK 7,3,630100,17/7/2018,0,,303
1349395,TOWER 2 1#/F Room E,Tuen Mun,Noble Place,TOWER 2,3,5300000,17/7/2018,8255.45,642ft<sup>2</sup>,165
1349394,BLOCK 3 3/F Room F,Tsuen Wan,Discovery Park,BLOCK 3,3,6930000,17/7/2018,11360.66,610ft<sup>2</sup>,103
1349393,BLOCK C2 6/F Room B,ShaTin,SHATIN NEW TOWN,BLOCK C2,3,8280000,17/7/2018,12641.22,655ft<sup>2</sup>,186
1349392,TOWER 9 1#/F Room H,Tin Shui Wai,Central Park Towers,TOWER 9,3,7580000,17/7/2018,8469.27,895ft<sup>2</sup>,211
1349391,PHASE 1 BLOCK 3 2#/F Room B,Ma On Shan,Double Cove,BLOCK 3,3,8460000,17/7/2018,13260.19,638ft<sup>2</sup>,31
1349390,CRYSTAL COURT 1#/F Room D,Discovery Bay,Discovery Bay,CRYSTAL COURT,170,7280000,17/7/2018,10013.76,727ft<sup>2</sup>,37
1349389,BLOCK K 3#/F Room 2,Tin Shui Wai,Tin Fu Court,BLOCK K,3,6100000,17/7/2018,7142.86,854ft<sup>2</sup>,64
1349388,MOUTON AVENUE HOUSE NO.26,Yuen Long,The Vineyard,HOUSE NO.26,3,30000000,17/7/2018,0,,44
1349387,BLOCK F 8/F Room C,Sai Kung,Sai Kung Town Centre,BLOCK F,3,4150000,17/7/2018,0,,177
1349386,BLOCK 2 2#/F Room D,Tuen Mun,Venice Gardens,BLOCK 2,3,1000000,17/7/2018,1567.4,638ft<sup>2</sup>,14
